	title	page_length	last_touched	lastrevid	geneID	proteinID	wikilink	counts
7614	ARHGAP26	8035	2022-03-11T23:05:17Z	1039398572	23092	Q21146384	https://en.wikipedia.org/wiki/ARHGAP26	1
7615	ST8SIA1	8036	2022-03-11T23:05:00Z	1044835783	6489	Q21136050	https://en.wikipedia.org/wiki/ST8SIA1	1
7616	TEAD4	8037	2022-03-11T23:05:21Z	1045648482	7004	Q21125315	https://en.wikipedia.org/wiki/TEAD4	1
7617	TEAD4	8037	2022-03-11T23:05:21Z	1045648482	7004	Q21142000	https://en.wikipedia.org/wiki/TEAD4	1
7618	AKAP3	8040	2022-03-11T23:05:06Z	1032054300	10566	Q21105019	https://en.wikipedia.org/wiki/AKAP3	1
7619	AKAP3	8040	2022-03-11T23:05:06Z	1032054300	10566	Q21139217	https://en.wikipedia.org/wiki/AKAP3	1
7620	TDP1	8041	2022-03-11T23:04:57Z	1045647730	55775	Q21139609	https://en.wikipedia.org/wiki/TDP1	1
7621	HYOU1	8043	2022-03-11T23:04:59Z	1041657255	10525	Q21117840	https://en.wikipedia.org/wiki/HYOU1	1
7622	HYOU1	8043	2022-03-11T23:04:59Z	1041657255	10525	Q21118396	https://en.wikipedia.org/wiki/HYOU1	1
7623	HYOU1	8043	2022-03-11T23:04:59Z	1041657255	10525	Q21141448	https://en.wikipedia.org/wiki/HYOU1	1
7624	SLC22A2	8044	2022-03-15T12:38:42Z	1044814451	6582	Q21175111	https://en.wikipedia.org/wiki/SLC22A2	1
7625	ADCY5	8048	2022-03-11T23:05:00Z	1075868149	111	Q21111195	https://en.wikipedia.org/wiki/ADCY5	1
7626	PREX1	8050	2022-03-11T23:05:06Z	1032275515	57580	Q21116529	https://en.wikipedia.org/wiki/PREX1	1
7627	LYRM7	8051	2022-03-11T23:56:33Z	1074843038	90624	Q21114917	https://en.wikipedia.org/wiki/LYRM7	1
7628	TLQP-62	8051	2022-03-13T20:33:44Z	1022310214	7425	Q48989376	https://en.wikipedia.org/wiki/TLQP-62	1
7629	TIAL1	8052	2022-03-11T23:04:57Z	1045654046	7073	Q21123940	https://en.wikipedia.org/wiki/TIAL1	1
7630	XAF1	8054	2022-03-11T23:05:00Z	997558800	54739	Q21126748	https://en.wikipedia.org/wiki/XAF1	1
7631	XAF1	8054	2022-03-11T23:05:00Z	997558800	54739	Q21139386	https://en.wikipedia.org/wiki/XAF1	1
7632	CD160	8055	2022-03-19T20:55:02Z	1040099175	11126	Q21130546	https://en.wikipedia.org/wiki/CD160	1
7633	SMURF1	8056	2022-03-11T23:04:57Z	1076004143	57154	Q21112473	https://en.wikipedia.org/wiki/SMURF1	1
7634	PDLIM1	8056	2022-03-11T23:05:02Z	1032152568	9124	Q21123210	https://en.wikipedia.org/wiki/PDLIM1	1
7635	DDX1	8057	2022-03-11T23:05:00Z	1040767077	1653	Q21172303	https://en.wikipedia.org/wiki/DDX1	1
7636	PKNOX1	8058	2022-03-11T23:04:58Z	1075844363	5316	Q21118312	https://en.wikipedia.org/wiki/PKNOX1	1
7637	PKNOX1	8058	2022-03-11T23:04:58Z	1075844363	5316	Q21121998	https://en.wikipedia.org/wiki/PKNOX1	1
7638	SERBP1	8059	2022-03-11T23:04:59Z	1044802506	26135	Q21115648	https://en.wikipedia.org/wiki/SERBP1	1
7639	ATG12	8060	2022-03-11T23:05:17Z	1039404512	9140	Q21116762	https://en.wikipedia.org/wiki/ATG12	1
7640	ATG12	8060	2022-03-11T23:05:17Z	1039404512	9140	Q21149522	https://en.wikipedia.org/wiki/ATG12	1
7641	Spastin	8060	2022-03-11T23:04:09Z	982956797	6683	Q2308016	https://en.wikipedia.org/wiki/Spastin	1
7642	AP1G2	8061	2022-03-11T23:05:01Z	1039392908	8906	Q21116543	https://en.wikipedia.org/wiki/AP1G2	1
7643	AP1G2	8061	2022-03-11T23:05:01Z	1039392908	8906	Q21151822	https://en.wikipedia.org/wiki/AP1G2	1
7644	ADH5	8061	2022-03-11T23:04:57Z	1064137655	128	Q21101825	https://en.wikipedia.org/wiki/ADH5	1
7645	ADH5	8061	2022-03-11T23:04:57Z	1064137655	128	Q21145904	https://en.wikipedia.org/wiki/ADH5	1
7646	CD177	8063	2022-03-19T20:55:01Z	1040099353	57126	Q21132175	https://en.wikipedia.org/wiki/CD177	1
7647	TH1L	8064	2022-03-11T23:05:00Z	1032070376	51497	Q21116693	https://en.wikipedia.org/wiki/TH1L	1
7648	EIF3B	8068	2022-03-11T23:05:00Z	1040936755	8662	Q21115722	https://en.wikipedia.org/wiki/EIF3B	1
7649	REPIN1	8068	2022-03-11T23:05:21Z	1044554163	29803	Q21134393	https://en.wikipedia.org/wiki/REPIN1	1
7650	LOXL1	8069	2022-03-11T23:05:06Z	1032042595	4016	Q21107915	https://en.wikipedia.org/wiki/LOXL1	1
7651	PACSIN2	8070	2022-03-11T23:05:05Z	1032321162	11252	Q21102748	https://en.wikipedia.org/wiki/PACSIN2	1
7652	HMHA1	8070	2022-03-11T23:05:06Z	1041640065	23526	Q21119095	https://en.wikipedia.org/wiki/HMHA1	1
7653	TBRG4	8074	2022-03-11T23:05:29Z	1021598870	9238	Q21130554	https://en.wikipedia.org/wiki/TBRG4	1
7654	TBRG4	8074	2022-03-11T23:05:29Z	1021598870	9238	Q21141759	https://en.wikipedia.org/wiki/TBRG4	1
7655	ATP5B	8080	2022-03-11T23:04:57Z	1041367281	506	Q21109205	https://en.wikipedia.org/wiki/ATP5B	1
7656	ATP5B	8080	2022-03-11T23:04:57Z	1041367281	506	Q21149852	https://en.wikipedia.org/wiki/ATP5B	1
7657	AKAP8L	8080	2022-03-11T23:04:59Z	1040184237	26993	Q21116539	https://en.wikipedia.org/wiki/AKAP8L	1
7658	AKAP8L	8080	2022-03-11T23:04:59Z	1040184237	26993	Q21145103	https://en.wikipedia.org/wiki/AKAP8L	1
7659	CYYR1	8080	2022-03-11T23:05:33Z	1075839103	116159	Q21130907	https://en.wikipedia.org/wiki/CYYR1	1
7660	PLSCR3	8081	2022-03-11T23:07:39Z	1049053828	57048	Q21131344	https://en.wikipedia.org/wiki/PLSCR3	1
7661	P2RY2	8084	2022-03-11T23:04:12Z	1043903148	5029	Q21126777	https://en.wikipedia.org/wiki/P2RY2	1
7662	PRKAA2	8086	2022-03-11T23:04:53Z	1069485613	5563	Q21115165	https://en.wikipedia.org/wiki/PRKAA2	1
7663	ABCG2	8086	2022-03-19T20:55:01Z	1076655860	9429	Q21113683	https://en.wikipedia.org/wiki/ABCG2	1
7664	ABCG2	8086	2022-03-19T20:55:01Z	1076655860	9429	Q21146831	https://en.wikipedia.org/wiki/ABCG2	1
7665	PRKD3	8087	2022-03-11T23:04:57Z	1043958361	23683	Q21114842	https://en.wikipedia.org/wiki/PRKD3	1
7666	AKAP5	8087	2022-03-11T23:04:56Z	1032253612	9495	Q21108168	https://en.wikipedia.org/wiki/AKAP5	1
7667	AKAP5	8087	2022-03-11T23:04:56Z	1032253612	9495	Q21140319	https://en.wikipedia.org/wiki/AKAP5	1
7668	FANCI	8087	2022-03-11T23:05:20Z	1041169205	55215	Q21101224	https://en.wikipedia.org/wiki/FANCI	1
7669	FANCI	8087	2022-03-11T23:05:20Z	1041169205	55215	Q21140503	https://en.wikipedia.org/wiki/FANCI	1
7670	CASPR	8089	2022-03-11T23:39:04Z	1032256243	8506	Q21102436	https://en.wikipedia.org/wiki/CASPR	1
7671	FOXG1	8091	2022-03-11T23:05:00Z	1041181947	2290	Q21101486	https://en.wikipedia.org/wiki/FOXG1	1
7672	GCS1	8091	2022-03-11T23:05:46Z	1041374146	7841	Q22676893	https://en.wikipedia.org/wiki/GCS1	1
7673	MAPKAPK3	8091	2022-03-11T23:05:05Z	997676658	7867	Q21118380	https://en.wikipedia.org/wiki/MAPKAPK3	1
7674	TPD52	8092	2022-03-11T23:04:58Z	994469425	7163	Q21174960	https://en.wikipedia.org/wiki/TPD52	1
7675	WIF1	8096	2022-03-11T23:05:00Z	1046068713	11197	Q21139939	https://en.wikipedia.org/wiki/WIF1	1
7676	WIF1	8096	2022-03-11T23:05:00Z	1046068713	11197	Q21173819	https://en.wikipedia.org/wiki/WIF1	1
7677	SEMA3F	8099	2022-03-11T23:05:00Z	1044801294	6405	Q21122783	https://en.wikipedia.org/wiki/SEMA3F	1
7678	SEMA3F	8099	2022-03-11T23:05:00Z	1044801294	6405	Q21141760	https://en.wikipedia.org/wiki/SEMA3F	1
7679	TRPC1	8100	2022-03-11T23:03:27Z	1075836591	7220	Q7671460	https://en.wikipedia.org/wiki/TRPC1	1
7680	UBE2Z	8101	2022-03-11T23:48:52Z	1045915630	65264	Q21117800	https://en.wikipedia.org/wiki/UBE2Z	1
7681	RAB3GAP1	8101	2022-03-16T11:03:33Z	1075861754	22930	Q21125019	https://en.wikipedia.org/wiki/RAB3GAP1	1
7682	CBFA2T2	8101	2022-03-11T23:05:06Z	1040089239	9139	Q21119419	https://en.wikipedia.org/wiki/CBFA2T2	1
7683	SOX13	8103	2022-03-11T23:05:00Z	1032060876	9580	Q21114243	https://en.wikipedia.org/wiki/SOX13	1
7684	SOX13	8103	2022-03-11T23:05:00Z	1032060876	9580	Q21141997	https://en.wikipedia.org/wiki/SOX13	1
7685	ADCY3	8107	2022-03-11T23:04:58Z	1032049090	109	Q21111192	https://en.wikipedia.org/wiki/ADCY3	1
7686	ADCY3	8107	2022-03-11T23:04:58Z	1032049090	109	Q21139664	https://en.wikipedia.org/wiki/ADCY3	1
7687	Mammaglobin-A	8107	2022-03-11T23:05:01Z	997402051	4250	Q3459286	https://en.wikipedia.org/wiki/Mammaglobin-A	1
7688	BAT2	8108	2022-03-11T23:05:00Z	1075865174	7916	Q21132121	https://en.wikipedia.org/wiki/BAT2	1
7689	CHRNB2	8109	2022-03-11T23:04:56Z	1039583312	1141	Q21111171	https://en.wikipedia.org/wiki/CHRNB2	1
7690	SEP15	8110	2022-03-13T19:43:44Z	1011275016	9403	Q21133973	https://en.wikipedia.org/wiki/SEP15	1
7691	SMARCD1	8111	2022-03-11T23:04:59Z	1044818750	6602	Q21112480	https://en.wikipedia.org/wiki/SMARCD1	1
7692	STX11	8114	2022-03-11T23:01:25Z	1070316976	8676	Q7394879	https://en.wikipedia.org/wiki/STX11	1
7693	DGCR14	8118	2022-03-11T23:05:05Z	1040770254	8220	Q21112177	https://en.wikipedia.org/wiki/DGCR14	1
7694	Fucosidase	8124	2022-03-11T22:54:05Z	1041278230	2517	Q5507033	https://en.wikipedia.org/wiki/Fucosidase	1
7695	AZGP1	8124	2022-03-11T23:04:56Z	1040188833	563	Q21136515	https://en.wikipedia.org/wiki/AZGP1	1
7696	FUSIP1	8126	2022-03-11T23:04:59Z	1041184895	10772	Q21134569	https://en.wikipedia.org/wiki/FUSIP1	1
7697	FUSIP1	8126	2022-03-11T23:04:59Z	1041184895	10772	Q21140643	https://en.wikipedia.org/wiki/FUSIP1	1
7698	FAM107A	8127	2022-03-11T23:05:01Z	1041166478	11170	Q21114419	https://en.wikipedia.org/wiki/FAM107A	1
7699	FAM107A	8127	2022-03-11T23:05:01Z	1041166478	11170	Q21138587	https://en.wikipedia.org/wiki/FAM107A	1
7700	FAM107A	8127	2022-03-11T23:05:01Z	1041166478	11170	Q21151075	https://en.wikipedia.org/wiki/FAM107A	1
7701	KIF4A	8130	2022-03-11T23:04:58Z	1043737468	24137	Q21108793	https://en.wikipedia.org/wiki/KIF4A	1
7702	TAF13	8132	2022-03-11T23:05:01Z	1075112144	6884	Q21108974	https://en.wikipedia.org/wiki/TAF13	1
7703	SH2B2	8136	2022-03-11T23:05:01Z	1032257839	10603	Q21115598	https://en.wikipedia.org/wiki/SH2B2	1
7704	KLK10	8136	2022-03-11T23:04:57Z	1061823802	5655	Q21150860	https://en.wikipedia.org/wiki/KLK10	1
7705	KLK10	8136	2022-03-11T23:04:57Z	1061823802	5655	Q6332764	https://en.wikipedia.org/wiki/KLK10	1
7706	GNL3	8136	2022-03-11T23:04:58Z	1032176202	26354	Q21204330	https://en.wikipedia.org/wiki/GNL3	1
7707	SNTB2	8137	2022-03-11T23:04:58Z	1044823545	6645	Q21117337	https://en.wikipedia.org/wiki/SNTB2	1
7708	SNTB2	8137	2022-03-11T23:04:58Z	1044823545	6645	Q21141146	https://en.wikipedia.org/wiki/SNTB2	1
7709	SNTB2	8137	2022-03-11T23:04:58Z	1044823545	6645	Q21149453	https://en.wikipedia.org/wiki/SNTB2	1
7710	IFIT2	8137	2022-03-11T23:05:05Z	1042036948	3433	Q21131529	https://en.wikipedia.org/wiki/IFIT2	1
7711	PLD5	8138	2022-03-11T23:28:47Z	1032247003	200150	Q21124925	https://en.wikipedia.org/wiki/PLD5	1
7712	PLD5	8138	2022-03-11T23:28:47Z	1032247003	200150	Q21152263	https://en.wikipedia.org/wiki/PLD5	1
7713	NPLOC4	8141	2022-03-11T23:07:38Z	1032113478	55666	Q21121731	https://en.wikipedia.org/wiki/NPLOC4	1
7714	NPLOC4	8141	2022-03-11T23:07:38Z	1032113478	55666	Q21139974	https://en.wikipedia.org/wiki/NPLOC4	1
7715	NPLOC4	8141	2022-03-11T23:07:38Z	1032113478	55666	Q21141151	https://en.wikipedia.org/wiki/NPLOC4	1
7716	DYNLL2	8141	2022-03-11T23:05:33Z	1040797716	140735	Q21109616	https://en.wikipedia.org/wiki/DYNLL2	1
7717	KCNK3	8141	2022-03-11T23:04:59Z	1032213666	3777	Q21119816	https://en.wikipedia.org/wiki/KCNK3	1
7718	RTN1	8142	2022-03-11T23:04:58Z	994287330	6252	Q21135405	https://en.wikipedia.org/wiki/RTN1	1
7719	CALCOCO1	8143	2022-03-11T23:05:01Z	1040085778	57658	Q21111846	https://en.wikipedia.org/wiki/CALCOCO1	1
7720	CALCOCO1	8143	2022-03-11T23:05:01Z	1040085778	57658	Q21139942	https://en.wikipedia.org/wiki/CALCOCO1	1
7721	ATP5PF	8144	2022-03-13T19:43:39Z	1075841916	522	Q21131462	https://en.wikipedia.org/wiki/ATP5PF	1
7722	COPG	8144	2022-03-11T23:05:00Z	1040141621	22820	Q21111991	https://en.wikipedia.org/wiki/COPG	1
7723	DYNC1I2	8144	2022-03-11T23:05:00Z	1040797510	1781	Q21110013	https://en.wikipedia.org/wiki/DYNC1I2	1
7724	DYNC1I2	8144	2022-03-11T23:05:00Z	1040797510	1781	Q21137591	https://en.wikipedia.org/wiki/DYNC1I2	1
7725	GTF2H4	8144	2022-03-11T23:04:56Z	1075110969	2968	Q21122192	https://en.wikipedia.org/wiki/GTF2H4	1
7726	GTF2H4	8144	2022-03-11T23:04:56Z	1075110969	2968	Q21141166	https://en.wikipedia.org/wiki/GTF2H4	1
7727	KLK1	8145	2022-03-11T23:04:10Z	1061815234	3816	Q21207617	https://en.wikipedia.org/wiki/KLK1	1
7728	TRIM63	8145	2022-03-11T23:05:06Z	1046374390	84676	Q21117056	https://en.wikipedia.org/wiki/TRIM63	1
7729	PGAM2	8145	2022-03-11T23:45:15Z	1023562366	5224	Q21158596	https://en.wikipedia.org/wiki/PGAM2	1
7730	EIF2B1	8146	2022-03-11T23:04:57Z	992546991	1967	Q21113744	https://en.wikipedia.org/wiki/EIF2B1	1
7731	PARL	8146	2022-03-11T23:07:38Z	1043910278	55486	Q21133412	https://en.wikipedia.org/wiki/PARL	1
7732	PARL	8146	2022-03-11T23:07:38Z	1043910278	55486	Q21148639	https://en.wikipedia.org/wiki/PARL	1
7733	GNRHR	8147	2022-03-11T23:02:03Z	1075480189	2798	Q5513985	https://en.wikipedia.org/wiki/GNRHR	1
7734	ACAT2	8147	2022-03-11T23:22:06Z	1075863619	39	Q21119315	https://en.wikipedia.org/wiki/ACAT2	1
7735	RAE1	8150	2022-03-19T23:19:29Z	1044541578	8480	Q21126960	https://en.wikipedia.org/wiki/RAE1	1
7736	CCR9	8151	2022-03-19T20:55:01Z	1040097243	10803	Q21102303	https://en.wikipedia.org/wiki/CCR9	1
7737	ALOX15B	8152	2022-03-11T23:05:01Z	1053696475	247	Q21119941	https://en.wikipedia.org/wiki/ALOX15B	1
7738	PEX10	8157	2022-03-11T23:05:05Z	1043925470	5192	Q21125810	https://en.wikipedia.org/wiki/PEX10	1
7739	ZMYND11	8160	2022-03-11T23:05:02Z	1032337158	10771	Q21105839	https://en.wikipedia.org/wiki/ZMYND11	1
7740	MAPK13	8160	2022-03-11T23:27:36Z	1073486111	5603	Q21154421	https://en.wikipedia.org/wiki/MAPK13	1
7741	COPG2	8161	2022-03-11T23:04:59Z	1040141671	26958	Q21111987	https://en.wikipedia.org/wiki/COPG2	1
7742	NDUFA6	8161	2022-03-11T23:05:21Z	1043626330	4700	Q21123058	https://en.wikipedia.org/wiki/NDUFA6	1
7743	NDRG4	8161	2022-03-11T23:05:01Z	1043625450	65009	Q21106514	https://en.wikipedia.org/wiki/NDRG4	1
7744	NDRG4	8161	2022-03-11T23:05:01Z	1043625450	65009	Q21146840	https://en.wikipedia.org/wiki/NDRG4	1
7745	CADPS2	8162	2022-03-11T23:05:33Z	1040085712	93664	Q21111892	https://en.wikipedia.org/wiki/CADPS2	1
7746	CADPS2	8162	2022-03-11T23:05:33Z	1040085712	93664	Q21147394	https://en.wikipedia.org/wiki/CADPS2	1
7747	KCTD7	8164	2022-03-11T23:31:34Z	994819210	154881	Q21118587	https://en.wikipedia.org/wiki/KCTD7	1
7748	KCTD7	8164	2022-03-11T23:31:34Z	994819210	154881	Q21149637	https://en.wikipedia.org/wiki/KCTD7	1
7749	HMOX2	8165	2022-03-11T23:04:57Z	1041640162	3163	Q21120623	https://en.wikipedia.org/wiki/HMOX2	1
7750	ACAA2	8169	2022-03-11T23:22:06Z	1001829362	10449	Q21136257	https://en.wikipedia.org/wiki/ACAA2	1
7751	ACAA2	8169	2022-03-11T23:22:06Z	1001829362	10449	Q21139124	https://en.wikipedia.org/wiki/ACAA2	1
7752	RGS8	8172	2022-03-11T23:05:20Z	1073998238	85397	Q21173754	https://en.wikipedia.org/wiki/RGS8	1
7753	DNAJB1	8172	2022-03-11T23:04:56Z	1040780099	3337	Q21140411	https://en.wikipedia.org/wiki/DNAJB1	1
7754	DNAJB1	8172	2022-03-11T23:04:56Z	1040780099	3337	Q21173239	https://en.wikipedia.org/wiki/DNAJB1	1
7755	TRIM33	8173	2022-03-11T23:05:32Z	1045675162	51592	Q21126410	https://en.wikipedia.org/wiki/TRIM33	1
7756	TRIM33	8173	2022-03-11T23:05:32Z	1045675162	51592	Q21143591	https://en.wikipedia.org/wiki/TRIM33	1
7757	PRPSAP2	8173	2022-03-11T23:27:43Z	1043961303	5636	Q21119237	https://en.wikipedia.org/wiki/PRPSAP2	1
7758	PRPSAP2	8173	2022-03-11T23:27:43Z	1043961303	5636	Q21145430	https://en.wikipedia.org/wiki/PRPSAP2	1
7759	GOLGA4	8173	2022-03-11T23:05:00Z	1041381807	2803	Q21105157	https://en.wikipedia.org/wiki/GOLGA4	1
7760	GOLGA4	8173	2022-03-11T23:05:00Z	1041381807	2803	Q21139072	https://en.wikipedia.org/wiki/GOLGA4	1
7761	GOLGA4	8173	2022-03-11T23:05:00Z	1041381807	2803	Q21150483	https://en.wikipedia.org/wiki/GOLGA4	1
7762	RB1CC1	8174	2022-03-11T23:05:00Z	1044547814	9821	Q21115135	https://en.wikipedia.org/wiki/RB1CC1	1
7763	RB1CC1	8174	2022-03-11T23:05:00Z	1044547814	9821	Q21140624	https://en.wikipedia.org/wiki/RB1CC1	1
7764	PYGB	8175	2022-03-11T23:45:28Z	958205642	5834	Q21121198	https://en.wikipedia.org/wiki/PYGB	1
7765	HOXB5	8179	2022-03-11T23:04:57Z	1041644903	3215	Q21114214	https://en.wikipedia.org/wiki/HOXB5	1
7766	GPR119	8180	2022-03-23T17:31:02Z	1032031829	139760	Q21132652	https://en.wikipedia.org/wiki/GPR119	1
7767	Kallistatin	8180	2022-03-11T23:09:52Z	1042827785	5267	Q21133248	https://en.wikipedia.org/wiki/Kallistatin	1
7768	Attractin	8185	2022-03-11T23:05:05Z	1039708416	8455	Q21172670	https://en.wikipedia.org/wiki/Attractin	1
7769	CZIB	8185	2022-03-14T04:31:20Z	1077016204	54987	Q21130572	https://en.wikipedia.org/wiki/CZIB	1
7770	MORF4L1	8186	2022-03-11T23:04:57Z	1043230087	10933	Q21130545	https://en.wikipedia.org/wiki/MORF4L1	1
7771	MORF4L1	8186	2022-03-11T23:04:57Z	1043230087	10933	Q21142882	https://en.wikipedia.org/wiki/MORF4L1	1
7772	GRIN3A	8187	2022-03-16T10:15:46Z	1032998181	116443	Q21118868	https://en.wikipedia.org/wiki/GRIN3A	1
7773	TSHB	8188	2022-03-11T23:14:07Z	1073189895	7252	Q21122895	https://en.wikipedia.org/wiki/TSHB	1
7774	KIR3DL1	8188	2022-03-19T20:55:01Z	1042817740	3811	Q21133358	https://en.wikipedia.org/wiki/KIR3DL1	1
7775	AP1M2	8191	2022-03-11T23:04:58Z	1032111877	10053	Q21116573	https://en.wikipedia.org/wiki/AP1M2	1
7776	FOXH1	8191	2022-03-11T23:05:05Z	1041182029	8928	Q21097188	https://en.wikipedia.org/wiki/FOXH1	1
7777	CHRFAM7A	8193	2022-03-11T23:05:29Z	1040126918	89832	Q21131489	https://en.wikipedia.org/wiki/CHRFAM7A	1
7778	CHRFAM7A	8193	2022-03-11T23:05:29Z	1040126918	89832	Q22676780	https://en.wikipedia.org/wiki/CHRFAM7A	1
7779	UBIAD1	8193	2022-03-11T23:05:34Z	1045915991	29914	Q21118315	https://en.wikipedia.org/wiki/UBIAD1	1
7780	UBIAD1	8193	2022-03-11T23:05:34Z	1045915991	29914	Q21150507	https://en.wikipedia.org/wiki/UBIAD1	1
7781	GSTM2	8195	2022-03-11T23:04:58Z	1041392145	2946	Q21146254	https://en.wikipedia.org/wiki/GSTM2	1
7782	SLC20A1	8195	2022-03-15T12:38:42Z	1044813809	6574	Q21126231	https://en.wikipedia.org/wiki/SLC20A1	1
7783	SLC20A1	8195	2022-03-15T12:38:42Z	1044813809	6574	Q21150448	https://en.wikipedia.org/wiki/SLC20A1	1
7784	SF3A2	8196	2022-03-11T23:04:58Z	1058941708	8175	Q21109716	https://en.wikipedia.org/wiki/SF3A2	1
7785	EVI5	8197	2022-03-11T23:07:39Z	1040949140	7813	Q21118092	https://en.wikipedia.org/wiki/EVI5	1
7786	NLK	8199	2022-03-23T03:24:37Z	1078748723	51701	Q6594108	https://en.wikipedia.org/wiki/NLK	1
7787	PRKCH	8200	2022-03-11T23:04:56Z	997972414	5583	Q21114857	https://en.wikipedia.org/wiki/PRKCH	1
7788	PRKCH	8200	2022-03-11T23:04:56Z	997972414	5583	Q21151824	https://en.wikipedia.org/wiki/PRKCH	1
7789	KIF22	8201	2022-03-11T23:04:59Z	1042816370	3835	Q21119890	https://en.wikipedia.org/wiki/KIF22	1
7790	MAP2K1IP1	8202	2022-03-11T23:05:06Z	1043206672	8649	Q21133276	https://en.wikipedia.org/wiki/MAP2K1IP1	1
7791	AKAP11	8204	2022-03-11T23:05:06Z	1039384287	11215	Q21105111	https://en.wikipedia.org/wiki/AKAP11	1
7792	GPR98	8205	2022-03-11T23:04:19Z	1073039480	84059	Q21433632	https://en.wikipedia.org/wiki/GPR98	1
7793	MAD2L2	8206	2022-03-11T23:05:00Z	1043199333	10459	Q21113769	https://en.wikipedia.org/wiki/MAD2L2	1
7794	MAD2L2	8206	2022-03-11T23:05:00Z	1043199333	10459	Q21137389	https://en.wikipedia.org/wiki/MAD2L2	1
7795	TPBG	8207	2022-03-11T23:05:06Z	1070718349	7162	Q21207979	https://en.wikipedia.org/wiki/TPBG	1
7796	CEACAM6	8209	2022-03-19T20:55:01Z	1040120238	4680	Q21155687	https://en.wikipedia.org/wiki/CEACAM6	1
7797	MAP1A	8209	2022-03-11T23:04:56Z	994195383	4130	Q21131959	https://en.wikipedia.org/wiki/MAP1A	1
7798	HNRPUL1	8209	2022-03-11T23:04:58Z	1041642280	11100	Q21109509	https://en.wikipedia.org/wiki/HNRPUL1	1
7799	HNRPUL1	8209	2022-03-11T23:04:58Z	1041642280	11100	Q21139880	https://en.wikipedia.org/wiki/HNRPUL1	1
7800	CKMT1A	8211	2022-03-13T19:51:23Z	1040131120	1159	Q22677369	https://en.wikipedia.org/wiki/CKMT1A	1
7801	CKMT1A	8211	2022-03-13T19:51:23Z	1040131120	548596	Q22677369	https://en.wikipedia.org/wiki/CKMT1A	1
7802	KDM5D	8212	2022-03-20T21:51:42Z	1042813162	8284	Q21114817	https://en.wikipedia.org/wiki/KDM5D	1
7803	KCNIP1	8212	2022-03-11T23:05:06Z	1039568389	30820	Q21132269	https://en.wikipedia.org/wiki/KCNIP1	1
7804	FUT8	8213	2022-03-11T23:05:01Z	1041185235	2530	Q21112469	https://en.wikipedia.org/wiki/FUT8	1
7805	FUT8	8213	2022-03-11T23:05:01Z	1041185235	2530	Q21151029	https://en.wikipedia.org/wiki/FUT8	1
7806	GSTA2	8214	2022-03-11T23:04:57Z	1041391937	2939	Q21119019	https://en.wikipedia.org/wiki/GSTA2	1
7807	PRMT7	8214	2022-03-11T23:28:49Z	1032191606	54496	Q21131695	https://en.wikipedia.org/wiki/PRMT7	1
7808	PRMT7	8214	2022-03-11T23:28:49Z	1032191606	54496	Q21140075	https://en.wikipedia.org/wiki/PRMT7	1
7809	PRMT7	8214	2022-03-11T23:28:49Z	1032191606	54496	Q21141353	https://en.wikipedia.org/wiki/PRMT7	1
7810	DNPEP	8214	2022-03-11T23:07:38Z	1032176911	23549	Q21139461	https://en.wikipedia.org/wiki/DNPEP	1
7811	DNPEP	8214	2022-03-11T23:07:38Z	1032176911	23549	Q21141344	https://en.wikipedia.org/wiki/DNPEP	1
7812	DNPEP	8214	2022-03-11T23:07:38Z	1032176911	23549	Q22676959	https://en.wikipedia.org/wiki/DNPEP	1
7813	FOXE1	8218	2022-03-11T23:05:05Z	1032231766	2304	Q21108586	https://en.wikipedia.org/wiki/FOXE1	1
7814	CD276	8221	2022-03-19T20:55:01Z	1044925553	80381	Q21132525	https://en.wikipedia.org/wiki/CD276	1
7815	CD276	8221	2022-03-19T20:55:01Z	1044925553	80381	Q21139488	https://en.wikipedia.org/wiki/CD276	1
7816	APOM	8221	2022-03-13T19:43:39Z	1075864365	55937	Q21173371	https://en.wikipedia.org/wiki/APOM	1
7817	PCSK5	8221	2022-03-11T23:04:57Z	1043916737	5125	Q21154237	https://en.wikipedia.org/wiki/PCSK5	1
7818	KAT6B	8224	2022-03-11T23:05:17Z	1042805079	23522	Q21120667	https://en.wikipedia.org/wiki/KAT6B	1
7819	FZR1	8224	2022-03-11T23:04:58Z	1065455128	51343	Q21100644	https://en.wikipedia.org/wiki/FZR1	1
7820	ACSL3	8229	2022-03-11T23:05:01Z	1039377168	2181	Q21106334	https://en.wikipedia.org/wiki/ACSL3	1
7821	ACSL3	8229	2022-03-11T23:05:01Z	1039377168	2181	Q21150392	https://en.wikipedia.org/wiki/ACSL3	1
7822	HESX1	8230	2022-03-11T23:01:21Z	1041617010	8820	Q21150461	https://en.wikipedia.org/wiki/HESX1	1
7823	HESX1	8230	2022-03-11T23:01:21Z	1041617010	8820	Q5629488	https://en.wikipedia.org/wiki/HESX1	1
7824	PPARGC1B	8231	2022-03-11T23:04:58Z	1043948336	133522	Q21121159	https://en.wikipedia.org/wiki/PPARGC1B	1
7825	PPARGC1B	8231	2022-03-11T23:04:58Z	1043948336	133522	Q21150432	https://en.wikipedia.org/wiki/PPARGC1B	1
7826	HOXB9	8233	2022-03-11T23:04:58Z	1041645374	3219	Q21111782	https://en.wikipedia.org/wiki/HOXB9	1
7827	REG3A	8235	2022-03-11T23:05:01Z	1044553223	5068	Q21119421	https://en.wikipedia.org/wiki/REG3A	1
