	QID	label	geneID	proteinID
3322	Q18045976	ATG9A	79065	Q21106620
3326	Q18046609	PGGHG	80162	Q21106599
3328	Q18047873	ATOH8	84913	Q21106553
3331	Q18047893	RAB2B	84932	Q21106629
3335	Q18047976	KRTAP2-4	85294	Q21106569
3336	Q18048126	AQP10	89872	Q21106493
3337	Q18048515	ATP23	91419	Q21106562
3338	Q18048679	ADAMTSL1	92949	Q21106624
3342	Q18048744	ATP5IF1	93974	Q21106657
3344	Q18049312	OLFM3	118427	Q21106634
3346	Q5005962	CSK	1445	Q21106978
3354	Q5044069	CPT1A	1374	Q21106909
3364	Q17832834	RERE	473	Q21106560
3369	Q17832866	ATOH1	474	Q21106551
3375	Q17832889	ATOX1	475	Q21106530
3379	Q17833123	FXYD2	486	Q21106542
3383	Q17833873	ATP5F1D	513	Q21106664
3386	Q17849249	BNC1	646	Q21106695
3390	Q17849815	BMX	660	Q21106693
3396	Q17854369	CFAP410	755	Q21106533
3398	Q17911005	CST2	1470	Q21106568
3403	Q17916029	EEF1D	1936	Q21106578
3408	Q17928448	FKBP1B	2281	Q21106584
3412	Q17929986	FRK	2444	Q21106691
3415	Q18025461	GATA2	2624	Q21106576
3419	Q18028753	NBR1	4077	Q21106591
3422	Q18030277	OPA1	4976	Q21106682
3424	Q18030365	PBX3	5090	Q21106482
3430	Q18031597	SMARCC1	6599	Q21106632
3436	Q18031672	SPINK2	6691	Q21106570
3441	Q18031773	STX4	6810	Q21106672
3446	Q7646058	SFTPC	6440	Q7259543
3452	Q14864874	PRPH	5630	Q7168719
3456	Q14865383	PDK1	5163	Q7118823
3459	Q14881099	SLC24A5	283652	Q7390803
3468	Q14884995	QDPR	5860	Q7265406
3473	Q14887700	PIK3CA	5290	Q7117823
3479	Q14887732	PIK3CD	5293	Q7117825
3482	Q14897652	ROR2	4920	Q7277408
3485	Q14902484	PCSK2	5126	Q7250440
3489	Q14905352	SERPINB2	5055	Q7201813
3494	Q14905494	PTPN11	5781	Q7120997
3500	Q14905690	EIF2AK2	5610	Q7251483
3506	Q14906591	PXN	5829	Q7156477
3514	Q14907085	RUNX2	860	Q7277986
3519	Q14907256	SDHA	6389	Q7389439
3523	Q14907645	PALLD	23022	Q7127706
3527	Q14907927	SERPINA5	5104	Q7251428
3531	Q14907945	BPIFA1	51297	Q7205492
3534	Q14907990	SLC30A8	169026	Q7390849
3537	Q14908156	EPB42	2038	Q7251424
3540	Q14908190	POU1F1	5449	Q7199536
3544	Q14908245	SFTPB	6439	Q7259542
3546	Q15311701	CDC42	998	Q1198053
3553	Q15316942	LRRTM1	347730	Q2067372
3560	Q15319439	PAFAH1B1	5048	Q1982330
3569	Q15328137	SOD1	6647	Q2041084
3578	Q15330556	GJA1	2697	Q2356259
3585	Q15330855	XDH	7498	Q1436420
3595	Q15332550	TLR9	54106	Q2042529
3604	Q15334084	IRS1	3667	Q1665322
3609	Q15334269	NXF1	10482	Q764481
3614	Q15334560	STIM1	6786	Q2356710
3619	Q15335165	DRD2	1813	Q2034004
3631	Q17825218	AMBN	258	Q779420
3639	Q17848770	BLK	640	Q401536
3645	Q17909117	CPA1	1357	Q619268
3651	Q18041488	C17orf80	55028	Q21100959
3653	Q18041643	APPL2	55198	Q21100937
3658	Q18041804	PIDD1	55367	Q21100963
3664	Q18042434	CLDND1	56650	Q21100789
3670	Q18045253	FAM3A	60343	Q21100836
3672	Q18045924	HROB	78995	Q21100933
3675	Q18046122	CYBC1	79415	Q21100958
3677	Q18046655	COQ10B	80219	Q21100962
3679	Q18047638	JAGN1	84522	Q21100834
3681	Q18047871	SLC35B4	84912	Q21100948
3684	Q18047933	MFSD5	84975	Q21100924
3686	Q18047936	MIR22HG	84981	Q21100914
3687	Q18047942	COX14	84987	Q21100875
3690	Q18048411	COX19	90639	Q21100870
3692	Q18048608	RCSD1	92241	Q21100922
3694	Q18048630	CRB3	92359	Q21100966
3698	Q18048687	COQ10A	93058	Q21100954
3700	Q18048725	FBXO44	93611	Q21100961
3702	Q18048745	CLEC6A	93978	Q21100826
3705	Q18049591	C17orf64	124773	Q21100930
3707	Q18049632	CLDND2	125875	Q21100787
3709	Q18050674	CLDN23	137075	Q21100788
3711	Q18051474	CD300LD-AS1	146723	Q21100955
3713	Q18051485	C17orf50	146853	Q21100940
3716	Q18051555	C18orf25	147339	Q21100951
3718	Q18051834	CREB3L4	148327	Q21100939
3720	Q18051889	CLDN19	149461	Q21100785
3725	Q18052613	CLEC4F	165530	Q21100830
3728	Q18053210	SPEM2	201243	Q21100913
3730	Q18053885	SHPRH	257218	Q21100915
3733	Q18054125	CLEC9A	283420	Q21100828
3740	Q18054229	HID1	283987	Q21100993
3745	Q18054237	C17orf58	284018	Q21100917
3746	Q18040494	NUB1	51667	Q21105114
3752	Q18040606	SPA17	53340	Q21105083
3759	Q18040890	MIS18A	54069	Q21105105
3765	Q18041070	ANKRD16	54522	Q21105182
3767	Q18041441	SLC35F6	54978	Q21104967
3771	Q18041552	ANO1	55107	Q21105176
3774	Q18041736	PPP6R3	55291	Q21105173
3776	Q18042006	ZFP64	55734	Q21104976
3777	Q18042006	ZFP64	55734	Q21104977
3790	Q18042020	AGK	55750	Q21104997
3793	Q18042182	AJAP1	55966	Q21105113
3794	Q18042883	RPGRIP1	57096	Q21104971
3799	Q18044290	NYAP2	57624	Q21104999
3801	Q18045840	ACD	65057	Q21104930
3806	Q18046046	C19orf57	79173	Q21105078
3808	Q18046296	ANKRD55	79722	Q21105162
3810	Q18046495	CEP76	79959	Q21105088
3815	Q18046519	STN1	79991	Q21104942
3817	Q18047155	SLC25A31	83447	Q21104974
3820	Q18047846	ADO	84890	Q21104973
3821	Q18048132	LHX4	89884	Q21104970
3826	Q18048501	ANKRD40	91369	Q21105178
3828	Q18048525	ANKRD44	91526	Q21105195
3830	Q18049339	ANKRD22	118932	Q21105175
3833	Q18049448	AEBP2	121536	Q21104962
3835	Q18049453	ANO4	121601	Q21105161
3836	Q18049936	ANKRD54	129138	Q21105181
3838	Q18052160	ROPN1B	152015	Q21105100
3840	Q18052332	ANKRD46	157567	Q21105190
3842	Q18052368	MAMDC4	158056	Q21104961
3844	Q18052423	AKAP14	158798	Q21105086
3848	Q14908260	KAT2B	8850	Q7118491
3853	Q14911253	CACNA1E	777	Q7273289
3854	Q14911599	RBP4	5950	Q7316802
3858	Q14911822	OCRL	4952	Q7072378
3861	Q14912155	OGG1	4968	Q7115730
3864	Q14912346	RYK	6259	Q7310692
3867	Q14912643	PRKCA	5578	Q7119501
3869	Q14912712	PDP1	54704	Q7263802
3875	Q14912759	SLC22A5	6584	Q7390798
3879	Q14912966	CHM	1121	Q7278470
3882	Q14913440	PHEX	5251	Q7119220
3884	Q14913687	RAMP1	10267	Q7275752
3889	Q14913716	RAMP2	10266	Q7275753
3893	Q14913755	RAMP3	10268	Q7275754
3896	Q14914053	SCN4B	6330	Q7389191
3898	Q14914168	PTGDS	5730	Q7250941
3902	Q14914243	PSAP	5660	Q7250541
3907	Q14914255	SLC3A1	6519	Q7390878
3910	Q14914296	SLC19A3	80704	Q7390782
3915	Q14914447	OSMR	9180	Q7092131
3918	Q14916125	SDHB	6390	Q7389441
3922	Q15311673	SMC1A	8243	Q7391112
3926	Q15311810	SLC26A2	1836	Q7390819
3929	Q15316514	KCNN3	3782	Q7390572
3931	Q15318183	SLC5A2	6524	Q7390898
3941	Q15320063	PTAFR	5724	Q7202245
3946	Q15322133	RHOB	388	Q7276721
3953	Q15323153	PER3	8863	Q7119001
3956	Q15323251	PER2	8864	Q7119000
3959	Q15326496	RORA	6095	Q7275807
3964	Q15326762	PER1	5187	Q7118999
3966	Q15327785	NR1D2	9975	Q7317662
3970	Q15329434	PRKCD	5580	Q7120338
3974	Q15329757	PRKACA	5566	Q7120326
3976	Q15331450	RHOA	387	Q7276719
3979	Q15335011	POLR2A	5430	Q7119965
3987	Q15335123	ZC3H7B	23264	Q7372319
3990	Q18026361	PRLHR	2834	Q7249544
3996	Q18030398	PDC	5132	Q7187415
4004	Q18030587	PLD1	5337	Q7187516
4007	Q18030677	PPARA	5465	Q7169506
4014	Q18030678	PPARD	5467	Q7169504
4022	Q18030696	PPL	5493	Q7168725
4027	Q18030809	PSPN	5623	Q7170099
4030	Q18030908	PTH2R	5746	Q7136149
4036	Q18031061	RBL2	5934	Q7316792
4041	Q18031129	GRK1	6011	Q7321216
4050	Q18027062	HNMT	3176	Q1085773
4059	Q18028896	MATN1	4146	Q515530
4065	Q18029281	MRE11	4361	Q2073928
4072	Q18029887	NCL	4691	Q970156
4079	Q18034987	UBA2	10054	Q2074167
4082	Q18041875	MIOX	55586	Q1116422
4090	Q18046935	OR51E2	81285	Q1173557
4095	Q18048067	TSLP	85480	Q1252223
4102	Q18247781	APOD	347	Q798252
4110	Q18264434	KDSR	2531	Q1143172
4118	Q20970208	PPARG	5468	Q1084878
4129	Q24739493	CAMP	820	Q411181
4133	Q67019896	HPRT1	3251	Q418137
4136	Q18051423	SPATA8	145946	Q21106609
4138	Q18051991	ARL6IP6	151188	Q21106487
4141	Q18053137	LCE4A	199834	Q21106603
4143	Q18053190	ARL13B	200894	Q21106480
4148	Q18053430	ATOH7	220202	Q21106547
4150	Q18053842	NATD1	256302	Q21106625
4152	Q18054020	AQP11	282679	Q21106490
4153	Q18054117	MORN3	283385	Q21106608
4155	Q18054674	ATG9B	285973	Q21106605
4159	Q18054875	TRIM42	287015	Q21106623
4161	Q18055300	ADAMTSL5	339366	Q21106611
4162	Q18055769	CLEC18A	348174	Q21106563
4164	Q18055857	LCE1B	353132	Q21106602
4166	Q18055865	LCE2D	353141	Q21106604
4168	Q18055869	LCE3C	353144	Q21106600
4170	Q18055870	LCE3E	353145	Q21106601
4172	Q18056146	AQP12A	375318	Q21106486
4173	Q18056269	KRTAP10-11	386678	Q21106581
4175	Q18057371	ARL13A	392509	Q21106481
4178	Q18057503	ATP11AUN	400165	Q21106665
4180	Q18058325	KRTAP5-6	440023	Q21106607
4183	Q18060587	KRTAP4-11	653240	Q21106637
4185	Q18061908	KRTAP2-3	730755	Q21106569
4186	Q20776264	KIAA1958	158405	Q21106488
4190	Q18031137	RLBP1	6017	Q7316773
4194	Q18031325	RREB1	6239	Q7277628
4199	Q18031331	RS1	6247	Q7316805
4202	Q18031447	SET	6418	Q7251444
4205	Q18031667	SPG7	6687	Q7135735
4208	Q18033148	RUVBL1	8607	Q7383575
4213	Q18033539	SNURF	8926	Q7391898
4216	Q18033830	RGN	9104	Q7309567
4220	Q18034592	CROCC	9696	Q7366608
4223	Q18035056	OPTN	10133	Q7098997
4227	Q18035411	PFDN6	10471	Q7239863
4229	Q18035651	RAI2	10742	Q7275718
4232	Q18035919	PROKR1	10887	Q7249523
4237	Q18038193	OPTC	26254	Q7098910
4243	Q18038715	OXGR1	27199	Q7073181
4247	Q18039942	PRLH	51052	Q7249545
4251	Q18045404	NYX	60506	Q7070980
4254	Q18047361	OBSCN	84033	Q7075410
4257	Q18047378	FAM186B	84070	Q7251432
4261	Q18047413	QRFPR	84109	Q7263655
4266	Q18049896	PROKR2	128674	Q7249525
4270	Q18056359	THEMIS	387357	Q7251450
4273	Q18060624	SFTPA1	653509	Q7259541
4277	Q18247639	AGER	177	Q7275713
4280	Q18252931	PCTP	58488	Q7187445
4283	Q18253018	PIGR	5284	Q7226563
4287	Q18253719	REST	5978	Q7276268
4292	Q14911732	CDK2	1017	Q511968
4298	Q14911786	IGF2R	3482	Q2005191
4305	Q14911975	CFH	3075	Q581194
4309	Q14912333	H2AX	3014	Q1620739
4314	Q14914098	TLR4	7099	Q2335493
4328	Q14914552	TAS2R38	5726	Q1073220
4337	Q14914567	PKD1	5310	Q2044253
4338	Q14914599	NCOA3	8202	Q2364112
4343	Q14916213	PAX6	5080	Q2399575
4354	Q14916330	P2RY12	64805	Q2398308
4365	Q14916427	FURIN	5045	Q581324
4378	Q14916461	CYP1A1	1543	Q1407929
4385	Q15311524	IKBKB	3551	Q571999
4390	Q7390842	SLC2A9	56606	Q21106286
4395	Q11931131	LAMA1	284217	Q21107902
4401	Q17825038	ALOX12B	242	Q21107911
4403	Q17910598	CSNK1G3	1456	Q21107865
4404	Q18028022	ITGA9	3680	Q21107790
4408	Q18028025	ITGAD	3681	Q21107784
4411	Q18028065	ITPA	3704	Q21107820
4418	Q18028073	ITPR1	3708	Q21107812
4424	Q18028076	ITPR2	3709	Q21107799
4428	Q18028078	ITPR3	3710	Q21107806
4432	Q18028118	KCNA3	3738	Q21107874
4435	Q18028126	KCNA6	3742	Q21107871
4437	Q18028130	KCNA7	3743	Q21107890
4439	Q18028133	KCNA10	3744	Q21107843
4441	Q18028136	KCNB1	3745	Q21107884
4443	Q18028138	KCNC1	3746	Q21107877
4445	Q18028141	KCNC2	3747	Q21107889
4447	Q18028144	KCNC3	3748	Q21107880
4449	Q18028147	KCNC4	3749	Q21107879
4454	Q18028151	KCND1	3750	Q21107891
4456	Q18028153	KCND2	3751	Q21107893
4458	Q18028156	KCND3	3752	Q21107894
4461	Q18028424	LAD1	3898	Q21107895
4464	Q18028429	LAG3	3902	Q21107898
4469	Q18028441	LAMA2	3908	Q21107899
4472	Q18028444	LAMA3	3909	Q21107905
4476	Q18028447	LAMA4	3910	Q21107904
4479	Q18028630	LOXL1	4016	Q21107915
4483	Q18028633	LOXL2	4017	Q21107930
4486	Q18028795	MAGEA4	4103	Q21107944
4490	Q18053079	ANO6	196527	Q21105169
4493	Q18053178	ANKRD23	200539	Q21105188
4496	Q18053258	KHDRBS2	202559	Q21104959
4498	Q18053300	ANO5	203859	Q21105185
4500	Q18055220	ANO9	338440	Q21105121
4501	Q18055306	ANKRD45	339416	Q21105174
4503	Q18055517	ANKRD62	342850	Q21105122
4505	Q18055886	ANKRD37	353322	Q21105187
4507	Q18058518	AKR1B15	441282	Q21105000
4508	Q18058630	ANKRD65	441869	Q21105125
4510	Q18063347	ANKRD63	100131244	Q21105124
4512	Q18065999	ANKRD61	100310846	Q21105123
4514	Q20776078	HNRNPCL4	101060301	Q21104964
4516	Q20970162	HNRNPCL3	649330	Q21104964
4518	Q14594058	KCNE3	10008	Q6327043
4520	Q14861868	GARS1	2617	Q5572591
4526	Q14864147	KRT1	3848	Q6393585
4528	Q14864188	KRT10	3858	Q6393584
4530	Q14865010	STIP1	10963	Q5898896
4535	Q14878314	GLUD1	2746	Q5572423
4539	Q14884140	HRAS	3265	Q5635781
4544	Q14886047	GRB7	2886	Q5514413
4550	Q14886430	GLI1	2735	Q5513619
4556	Q14886491	GLI2	2736	Q5513620
4560	Q14886904	GLI3	2737	Q5513621
4564	Q14888946	HSPA8	3312	Q5635988
4567	Q14890118	IRF6	3664	Q5973476
4572	Q14902288	HPCA	3208	Q5768397
4575	Q14904874	HLA-DRA	3122	Q5630190
4578	Q14905006	HEXB	3074	Q5629497
4582	Q14905188	GRB2	2885	Q5514416
4587	Q14905348	SERPIND1	3053	Q5731649
4590	Q18028798	MAGEA5P	4104	Q21107945
4592	Q18028824	MAGEB2	4113	Q21107938
4595	Q18029954	NDUFB9	4715	Q21107983
4598	Q18030884	PSMD10	5716	Q21107941
4604	Q18031113	RGR	5995	Q21107833
4609	Q18031553	SLC9A3	6550	Q21107999
4613	Q18031735	SSX1	6756	Q21107954
4616	Q18031748	STAR	6770	Q21107952
4619	Q18032261	UBE2H	7328	Q21107953
4622	Q18032532	ZSCAN9	7746	Q21107940
4629	Q18032654	KCNAB1	7881	Q21107840
4631	Q18033991	KCNB2	9312	Q21107885
4633	Q18034589	RAPGEF2	9693	Q21107982
4636	Q18035236	MARCHF6	10299	Q21107993
4639	Q18036103	TRIM31	11074	Q21107965
4643	Q18036669	MAST3	23031	Q21107988
4645	Q18037197	GCAT	23464	Q21107830
4649	Q18037821	KBTBD2	25948	Q21107846
4651	Q18039042	NKIRAS2	28511	Q21107854
4656	Q18039043	NKIRAS1	28512	Q21107856
4658	Q18040288	MAGEC2	51438	Q21107978
4661	Q18041094	MAGEL2	54551	Q21107979
4663	Q18041205	MANSC1	54682	Q21107934
4665	Q18041252	NSMCE4A	54780	Q21107977
4671	Q18041909	TRMT1	55621	Q21107976
4672	Q18041982	KBTBD4	55709	Q21107852
4674	Q18043022	S100A14	57402	Q21107973
4678	Q18044445	MAGEE1	57692	Q21107971
4680	Q18045039	MID1IP1	58526	Q21107825
4682	Q18045185	ALOXE3	59344	Q21107927
4684	Q18045489	MANBAL	63905	Q21107935
4686	Q18045568	MAGEF1	64110	Q21107970
4688	Q18045607	PJA1	64219	Q21107956
4690	Q14905160	GNAS	2778	Q21106183
4698	Q14906952	HLA-A	3105	Q21108089
4704	Q17830654	AQP8	343	Q21106460
4707	Q17831317	AQP5	362	Q21106470
4710	Q17831370	AQP6	363	Q21106475
4715	Q17831432	AQP7	364	Q21106436
4720	Q17831441	AQP9	366	Q21106448
4725	Q17831995	ARL2	402	Q21106466
4729	Q17862011	AP2M1	1173	Q21106418
4737	Q17909813	CRMP1	1400	Q21106393
4744	Q17916087	EIF4EBP2	1979	Q21106325
4749	Q17927081	ACSL1	2180	Q21106340
4751	Q17927124	ACSL3	2181	Q21106334
4753	Q17927175	ACSL4	2182	Q21106330
4755	Q18021531	CLNS1A	1207	Q21106319
4761	Q18026212	GNA11	2767	Q21106179
4768	Q18026214	GNA12	2768	Q21106187
4776	Q18026217	GNA15	2769	Q21106180
4779	Q18026220	GNAI1	2770	Q21106184
4787	Q18026230	GNAL	2774	Q21106182
4790	Q7121042	PTS	5805	Q21106788
4793	Q17849752	BMPR2	659	Q21106712
4799	Q17850045	BNIP2	663	Q21106708
4804	Q17850251	BOK	666	Q21106726
4806	Q17908969	COX6A1	1337	Q21107039
4809	Q17908996	COX6A2	1339	Q21107059
4812	Q17909017	COX6B1	1340	Q21107042
4815	Q17909057	COX7A1	1346	Q21107050
4819	Q17910745	CSNK2A2	1459	Q21106967
4822	Q17913937	DEFA3	1668	Q21107111
4827	Q17913940	DEFA4	1669	Q21107109
4830	Q17913943	DEFA6	1671	Q21107124
4835	Q17915098	DUSP2	1844	Q21107151
4838	Q17915099	DUSP3	1845	Q21107149
4842	Q17915100	DUSP4	1846	Q21107153
4845	Q17915101	DUSP5	1847	Q21107157
4849	Q17915102	DUSP6	1848	Q21107163
4855	Q17915104	DUSP8	1850	Q21107155
4858	Q17917471	ERCC6	2074	Q21106758
4863	Q18025940	GJA3	2700	Q21107107
4869	Q18025951	GJA4	2701	Q21107052
4874	Q18027500	ID1	3397	Q21106745
4877	Q18028263	KIF5C	3800	Q21106965
4881	Q18030110	NFKBIL1	4795	Q21107105
4884	Q18030308	OTX1	5013	Q21106755
4889	Q18030409	PDE4D	5144	Q21106795
4892	Q18026241	GNAT1	2779	Q21106178
4899	Q18026331	GPD2	2820	Q21106208
4901	Q18026565	GRSF1	2926	Q21106244
4903	Q18027247	HPN	3249	Q21106301
4907	Q18028359	TNPO1	3842	Q21106235
4912	Q18028463	LAMP1	3916	Q21106196
4916	Q18028621	LMX1A	4009	Q21106233
4921	Q18030132	NHLH1	4807	Q21106302
4926	Q18030135	NHLH2	4808	Q21106304
4928	Q18030799	MAP2K5	5607	Q21106228
4931	Q18031369	ACSM3	6296	Q21106357
4934	Q18031487	SHMT1	6470	Q21106202
4936	Q18031490	SHMT2	6472	Q21106465
4939	Q18031952	TFAP2A	7020	Q21106376
4941	Q18032227	TUFM	7284	Q21106468
4947	Q18032741	AP3B2	8120	Q21106391
4950	Q18032775	GTPBP6	8225	Q21106263
4953	Q18033093	AP3B1	8546	Q21106367
4958	Q18033173	EIF4EBP3	8637	Q21106312
4961	Q18033243	SNX4	8723	Q21106463
4966	Q18033246	SNX3	8724	Q21106459
4971	Q18033523	GYG2	8908	Q21106190
4972	Q18033552	AP3D1	8943	Q21106369
4977	Q18034032	RAB33A	9363	Q21106477
4980	Q18034388	GTF2IRD1	9569	Q21106260
4985	Q18034609	AQR	9716	Q21106449
4986	Q18034666	TBC1D5	9779	Q21106415
4988	Q18034966	PIGK	10026	Q21106213
4990	Q3063037	FBXL5	26234	Q21101381
4996	Q5458077	FMO1	2326	Q21101459
5000	Q17710286	ADH5	128	Q21101825
5002	Q17816656	ALDH1A1	216	Q21101832
5006	Q17816736	ALDH1B1	219	Q21101834
5008	Q17816745	ALDH1A3	220	Q21101841
5011	Q17861767	FOXN3	1112	Q21101477
5016	Q17928632	FOXG1	2290	Q21101486
5021	Q17928744	FOXI1	2299	Q21101489
5026	Q17928745	FOXL1	2300	Q21101492
5028	Q17928752	FOXJ1	2302	Q21101512
5031	Q17928874	FMO2	2327	Q21101467
5036	Q18025464	GATA3	2625	Q21101536
5044	Q18025483	GATA6	2627	Q21101548
5047	Q18025609	GCHFR	2644	Q21101579
5055	Q18025788	GFPT1	2673	Q21101591
5060	Q18025800	GFRA2	2675	Q21101566
5063	Q18025811	GFRA3	2676	Q21101567
5069	Q18026920	HLA-B	3106	Q21101778
5070	Q18026920	HLA-B	3106	Q21101776
5071	Q18026920	HLA-B	3106	Q21101777
5072	Q18026920	HLA-B	3106	Q21101782
5073	Q18026920	HLA-B	3106	Q21101783
5074	Q18026920	HLA-B	3106	Q21101780
5075	Q18026920	HLA-B	3106	Q21101781
5076	Q18026920	HLA-B	3106	Q21101786
5077	Q18026920	HLA-B	3106	Q21101787
5078	Q18026920	HLA-B	3106	Q21101784
5079	Q18026920	HLA-B	3106	Q21101785
5080	Q18026920	HLA-B	3106	Q21101791
5081	Q18026920	HLA-B	3106	Q21101788
5082	Q18026920	HLA-B	3106	Q21101794
5083	Q18026920	HLA-B	3106	Q21101795
5084	Q18026920	HLA-B	3106	Q21101792
5085	Q18026920	HLA-B	3106	Q21101793
5086	Q18026920	HLA-B	3106	Q21101799
5087	Q18026920	HLA-B	3106	Q21101797
5088	Q18026920	HLA-B	3106	Q21101803
5089	Q18026920	HLA-B	3106	Q21101800
5090	Q18026920	HLA-B	3106	Q21101801
5091	Q18026920	HLA-B	3106	Q21101806
5092	Q18026920	HLA-B	3106	Q21101807
5093	Q18026920	HLA-B	3106	Q21101805
5094	Q18026920	HLA-B	3106	Q21101809
5095	Q18026920	HLA-B	3106	Q21101814
5096	Q18026920	HLA-B	3106	Q21101813
5097	Q18026920	HLA-B	3106	Q21101818
5098	Q18026920	HLA-B	3106	Q21101816
5193	Q18030615	PML	5371	Q21106974
5203	Q18030785	PRKG1	5592	Q21106714
5208	Q18031729	SSRP1	6749	Q21106979
5211	Q18031775	STX5	6811	Q21106799
5216	Q18031839	TAP2	6891	Q21106706
5219	Q18032236	TXNRD1	7296	Q21106751
5222	Q18032668	SLC39A7	7922	Q21106983
5225	Q18032915	CMAHP	8418	Q21106777
5227	Q18032937	DUSP11	8446	Q21107134
5228	Q18033122	CASK	8573	Q21106964
5231	Q18033505	TAX1BP1	8887	Q21106807
5236	Q18033884	COX7A2L	9167	Q21106863
5240	Q18035422	SEC23B	10483	Q21106926
5245	Q18035929	CPSF4	10898	Q21106902
5252	Q18036080	WWP1	11059	Q21106944
5256	Q18036088	DUS4L	11062	Q21107141
5258	Q18036101	DUSP14	11072	Q21107137
5259	Q18037041	SCFD1	23256	Q21106815
5265	Q18037140	NUDCD3	23386	Q21107078
5271	Q18037561	EDC4	23644	Q21106782
5274	Q18038526	CHORDC1	26973	Q21106769
5276	Q18039678	CPSF1	29894	Q21106920
5281	Q18040474	PPIL1	51645	Q21106962
5285	Q18040510	CPSF3	51692	Q21106961
5293	Q14905651	GP6	51206	Q5514350
5300	Q14906168	GMNN	51053	Q5530676
5307	Q14906268	GAP43	2596	Q5521730
5310	Q14906952	HLA-A	3105	Q5630036
5316	Q14907239	IFNL1	282618	Q5918988
5324	Q14907245	IL26	55801	Q5639104
5330	Q14907265	IL24	11009	Q6047009
5337	Q14907768	HLA-E	3133	Q5630195
5341	Q14908143	CSF3R	1441	Q5596820
5347	Q14908209	IKBKG	8517	Q5971562
5351	Q14909910	GLP1R	2740	Q5572289
5359	Q14911916	ITK	3702	Q5974836
5363	Q14911942	SERPINH1	871	Q5693330
5369	Q14911955	GIPR	2696	Q5526785
5374	Q14912032	GDF1	2657	Q5513075
5380	Q14912036	GDF2	2658	Q5513077
5384	Q14912039	GDF3	9573	Q5513079
5389	Q14912046	GDF5	8200	Q5513078
5490	Q18040753	CPSF2	53981	Q21106959
5495	Q18040939	CHRAC1	54108	Q21106765
5499	Q18041031	TOLLIP	54472	Q21106933
5503	Q18041259	BNC2	54796	Q21106717
5509	Q18041283	ERCC6L	54821	Q21106759
5513	Q18041536	RADX	55086	Q21107063
5516	Q18042641	SMCO4	56935	Q21106725
5519	Q18042772	CHPT1	56994	Q21106764
5520	Q18043101	COG6	57511	Q21106849
5522	Q18043103	CASKIN2	57513	Q21106981
5524	Q18044323	COL20A1	57642	Q21106840
5527	Q18045507	STEEP1	63932	Q21107093
5529	Q18045585	PDF	64146	Q21107128
5533	Q18045919	COLEC11	78989	Q21106835
5535	Q18046663	TASL	80231	Q21107095
5537	Q18046731	COASY	80347	Q21106780
5541	Q18047585	COG8	84342	Q21106832
5544	Q18047661	MAP1LC3A	84557	Q21106724
5550	Q18047735	GJA10	84694	Q21107088
5555	Q18047741	COX4I2	84701	Q21106890
5558	Q18048138	DYNC2I2	89891	Q21106829
5560	Q18048543	BOC	91653	Q21106723
5563	Q18048581	COG7	91949	Q21106786
5569	Q18048582	EOLA1	91966	Q21107085
5573	Q18048607	STYXL2	92235	Q21107182
5575	Q18049641	COX6B2	125965	Q21107065
5578	Q18049662	CPT1C	126129	Q21106939
5579	Q18050543	CLVS2	134829	Q21106772
5581	Q18051111	BCDIN3D	144233	Q21106721
5582	Q18051887	BNIPL	149428	Q21106718
5587	Q18052283	BMT2	154743	Q21106716
5589	Q18052353	CLVS1	157807	Q21106773
5639	Q18027892	FOXK2	3607	Q21101488
5645	Q18028088	JAG2	3714	Q21101613
5650	Q18029788	MYO1E	4643	Q21101842
5656	Q18030041	NELL2	4753	Q21101600
5659	Q18032949	FOXN1	8456	Q21101482
5665	Q18033484	ALDH1A2	8854	Q21101831
5668	Q18034902	GFPT2	9945	Q21101573
5670	Q18035880	ALDH1L1	10840	Q21101828
5674	Q18036566	FOXJ3	22887	Q21101517
5676	Q18036679	MON2	23041	Q21101596
5682	Q18036955	GGA3	23163	Q21101608
5688	Q18037637	FLRT3	23767	Q21101468
5695	Q14912063	GDF6	392255	Q5513080
5701	Q14912119	GDF7	151449	Q5513081
5706	Q14912142	GDF10	2662	Q5513074
5711	Q14912147	GDF11	10220	Q5513076
5715	Q14912985	HADHB	3032	Q5628892
5721	Q14913170	SLC1A3	6507	Q5572421
5724	Q14913548	GALNS	2588	Q5517829
5726	Q14914301	GHSR	2693	Q5611755
5730	Q14914339	IRF3	3661	Q5973468
5737	Q14914347	GRB10	2887	Q5514411
5741	Q14914420	HDAC1	3065	Q5629167
5749	Q14914522	JAK1	3716	Q6155967
5757	Q14914524	CSF2RA	1438	Q5596823
5761	Q14916151	GATA1	2623	Q5512896
5770	Q15312843	NR6A1	2649	Q5550956
5773	Q15313653	HESX1	8820	Q5629488
5778	Q15316535	GNRHR	2798	Q5513985
5783	Q15317282	SNCG	6623	Q5520267
5788	Q15318287	HLA-DRB4	3126	Q5630193
5791	Q15318352	HLA-DRB5	3127	Q5630194
5796	Q15318423	GRPR	2925	Q5526802
5800	Q15318729	GHRHR	2692	Q5611730
5806	Q15325101	NFKBIA	4792	Q6103521
5810	Q15330184	GPR88	54112	Q5514296
5815	Q15332800	GALM	130589	Q5517839
5821	Q17816429	AK4	205	Q5657577
5823	Q17912742	DGKQ	1609	Q5804963
5826	Q18015279	GSTA1	2938	Q5572461
5830	Q18025042	GABRA1	2554	Q5520260
5832	Q18025073	GABRA4	2557	Q5512777
