	geneID	proteinID	wikilink	counts
3494	4281	Q21132775	https://en.wikipedia.org/wiki/MID1	1
3495	4282	Q133582	https://en.wikipedia.org/wiki/Macrophage_migration_inhibitory_factor	1
3496	4282	Q21123137	https://en.wikipedia.org/wiki/Macrophage_migration_inhibitory_factor	1
3497	4283	Q411999	https://en.wikipedia.org/wiki/CXCL9	1
3498	4284	Q21122978	https://en.wikipedia.org/wiki/MIP_(gene)	1
3499	4285	Q22676925	https://en.wikipedia.org/wiki/MIPEP	1
3500	4286	Q336500	https://en.wikipedia.org/wiki/Microphthalmia-associated_transcription_factor	1
3501	4287	Q21132123	https://en.wikipedia.org/wiki/Ataxin_3	1
3502	4287	Q21137451	https://en.wikipedia.org/wiki/Ataxin_3	1
3503	4287	Q21137578	https://en.wikipedia.org/wiki/Ataxin_3	1
3504	4287	Q21138400	https://en.wikipedia.org/wiki/Ataxin_3	1
3505	4287	Q21138847	https://en.wikipedia.org/wiki/Ataxin_3	1
3506	4287	Q21143674	https://en.wikipedia.org/wiki/Ataxin_3	1
3507	4287	Q21149513	https://en.wikipedia.org/wiki/Ataxin_3	1
3508	4287	Q21150076	https://en.wikipedia.org/wiki/Ataxin_3	1
3509	4287	Q21150930	https://en.wikipedia.org/wiki/Ataxin_3	1
3510	4288	Q409106	https://en.wikipedia.org/wiki/Ki-67_(protein)	1
3511	4289	Q21133376	https://en.wikipedia.org/wiki/Muskelin	1
3512	4291	Q21131012	https://en.wikipedia.org/wiki/MLF1	1
3513	4292	Q21144292	https://en.wikipedia.org/wiki/MLH1	1
3514	4292	Q6716597	https://en.wikipedia.org/wiki/MLH1	1
3515	4293	Q21133143	https://en.wikipedia.org/wiki/MAP3K9	1
3516	4294	Q21133280	https://en.wikipedia.org/wiki/MAP3K10	1
3517	4294	Q21139411	https://en.wikipedia.org/wiki/MAP3K10	1
3518	4296	Q21140185	https://en.wikipedia.org/wiki/MAP3K11	1
3519	4296	Q21149273	https://en.wikipedia.org/wiki/MAP3K11	1
3520	4296	Q21171701	https://en.wikipedia.org/wiki/MAP3K11	1
3521	4297	Q21102206	https://en.wikipedia.org/wiki/KMT2A	1
3522	4298	Q21116365	https://en.wikipedia.org/wiki/MLLT1	1
3523	4299	Q21116352	https://en.wikipedia.org/wiki/AFF1	1
3524	4299	Q21140158	https://en.wikipedia.org/wiki/AFF1	1
3525	4300	Q21116346	https://en.wikipedia.org/wiki/MLLT3	1
3526	4301	Q21142389	https://en.wikipedia.org/wiki/Afadin	1
3527	4301	Q21172887	https://en.wikipedia.org/wiki/Afadin	1
3528	4302	Q21114109	https://en.wikipedia.org/wiki/MLLT6	1
3529	4302	Q21116356	https://en.wikipedia.org/wiki/MLLT6	1
3530	4303	Q21109294	https://en.wikipedia.org/wiki/FOXO4	1
3531	4306	Q3454531	https://en.wikipedia.org/wiki/Mineralocorticoid_receptor	1
3532	4308	Q21150831	https://en.wikipedia.org/wiki/TRPM1	1
3533	4308	Q7671478	https://en.wikipedia.org/wiki/TRPM1	1
3534	4311	Q414232	https://en.wikipedia.org/wiki/Neprilysin	1
3535	4312	Q21173504	https://en.wikipedia.org/wiki/MMP1	1
3536	4313	Q21150964	https://en.wikipedia.org/wiki/MMP2	1
3537	4313	Q4216080	https://en.wikipedia.org/wiki/MMP2	1
3538	4314	Q21114943	https://en.wikipedia.org/wiki/MMP3	1
3539	4316	Q22676882	https://en.wikipedia.org/wiki/MMP7	1
3540	4317	Q22675690	https://en.wikipedia.org/wiki/MMP8	1
3541	4318	Q21105703	https://en.wikipedia.org/wiki/MMP9	1
3542	4319	Q21119460	https://en.wikipedia.org/wiki/MMP10	1
3543	4319	Q21119460	https://en.wikipedia.org/wiki/Stromelysin_2	1
3544	4319	Q21137513	https://en.wikipedia.org/wiki/MMP10	1
3545	4320	Q21119462	https://en.wikipedia.org/wiki/MMP11	1
3546	4320	Q21141061	https://en.wikipedia.org/wiki/MMP11	1
3547	4321	Q21119463	https://en.wikipedia.org/wiki/Matrix_metallopeptidase_12	1
3548	4322	Q21119464	https://en.wikipedia.org/wiki/Matrix_metallopeptidase_13	1
3549	4323	Q21109573	https://en.wikipedia.org/wiki/MMP14	1
3550	4324	Q21119465	https://en.wikipedia.org/wiki/MMP15	1
3551	4325	Q21119466	https://en.wikipedia.org/wiki/MMP16	1
3552	4325	Q21140599	https://en.wikipedia.org/wiki/MMP16	1
3553	4326	Q21119478	https://en.wikipedia.org/wiki/MMP17	1
3554	4326	Q21148803	https://en.wikipedia.org/wiki/MMP17	1
3555	4326	Q21151249	https://en.wikipedia.org/wiki/MMP17	1
3556	4327	Q21119454	https://en.wikipedia.org/wiki/MMP19	1
3557	4329	Q21118777	https://en.wikipedia.org/wiki/Aldehyde_dehydrogenase_6_family,_member_A1	1
3558	4330	Q6716886	https://en.wikipedia.org/wiki/MN1_(gene)	1
3559	4331	Q21114920	https://en.wikipedia.org/wiki/MNAT1	1
3560	4332	Q21133203	https://en.wikipedia.org/wiki/MNDA	1
3561	4335	Q21104690	https://en.wikipedia.org/wiki/MNT_(gene)	1
3562	4337	Q21108049	https://en.wikipedia.org/wiki/MOCS1	1
3563	4338	Q21118782	https://en.wikipedia.org/wiki/MOCS2	1
3564	4338	Q21118783	https://en.wikipedia.org/wiki/MOCS2	1
3565	4340	Q6947292	https://en.wikipedia.org/wiki/Myelin_oligodendrocyte_glycoprotein	1
3566	4342	Q21096370	https://en.wikipedia.org/wiki/MOS_(gene)	1
3567	4343	Q21105856	https://en.wikipedia.org/wiki/MOV10	1
3568	4345	Q21104677	https://en.wikipedia.org/wiki/CD200	1
3569	4350	Q21173636	https://en.wikipedia.org/wiki/DNA-3-methyladenine_glycosylase	1
3570	4352	Q7798344	https://en.wikipedia.org/wiki/Thrombopoietin_receptor	1
3571	4353	Q420012	https://en.wikipedia.org/wiki/Myeloperoxidase	1
3572	4354	Q21114259	https://en.wikipedia.org/wiki/MPP1	1
3573	4354	Q21149749	https://en.wikipedia.org/wiki/MPP1	1
3574	4355	Q21108950	https://en.wikipedia.org/wiki/MPP2	1
3575	4355	Q21138237	https://en.wikipedia.org/wiki/MPP2	1
3576	4357	Q22679696	https://en.wikipedia.org/wiki/MPST	1
3577	4358	Q21120862	https://en.wikipedia.org/wiki/MPV17	1
3578	4358	Q21141205	https://en.wikipedia.org/wiki/MPV17	1
3579	4359	Q14912882	https://en.wikipedia.org/wiki/Myelin_protein_zero	1
3580	4360	Q21133293	https://en.wikipedia.org/wiki/Mannose_receptor_C-type_1	1
3581	4361	Q2073928	https://en.wikipedia.org/wiki/MRE11A	1
3582	4363	Q21122407	https://en.wikipedia.org/wiki/ABCC1	1
3583	4430	Q21120906	https://en.wikipedia.org/wiki/MYO1B	1
3584	4435	Q21116830	https://en.wikipedia.org/wiki/CITED1	1
3585	4436	Q6717778	https://en.wikipedia.org/wiki/MSH2	1
3586	4437	Q21118766	https://en.wikipedia.org/wiki/MSH3	1
3587	4438	Q21107253	https://en.wikipedia.org/wiki/MSH4	1
3588	4439	Q21104706	https://en.wikipedia.org/wiki/MSH5	1
3589	4439	Q21141440	https://en.wikipedia.org/wiki/MSH5	1
3590	4439	Q21141726	https://en.wikipedia.org/wiki/MSH5	1
3591	4440	Q21118813	https://en.wikipedia.org/wiki/Musashi-1	1
3592	4477	Q21133207	https://en.wikipedia.org/wiki/MSMB	1
3593	4478	Q3860053	https://en.wikipedia.org/wiki/Moesin	1
3594	4481	Q21118321	https://en.wikipedia.org/wiki/MSR1	1
3595	4482	Q21119494	https://en.wikipedia.org/wiki/MSRA_(gene)	1
3596	4485	Q21204279	https://en.wikipedia.org/wiki/MST1	1
3597	4486	Q21124307	https://en.wikipedia.org/wiki/MST1R	1
3598	4486	Q21151211	https://en.wikipedia.org/wiki/MST1R	1
3599	4487	Q21108069	https://en.wikipedia.org/wiki/MSX1	1
3600	4488	Q21108071	https://en.wikipedia.org/wiki/Msh_homeobox_2	1
3601	4489	Q21108051	https://en.wikipedia.org/wiki/Metallothionein_1A	1
3602	4490	Q21108052	https://en.wikipedia.org/wiki/MT1B	1
3603	4493	Q21130847	https://en.wikipedia.org/wiki/MT1E	1
3604	4494	Q15996835	https://en.wikipedia.org/wiki/MT1F	1
3605	4495	Q21114755	https://en.wikipedia.org/wiki/Metallothionein_1G	1
3606	4496	Q21114763	https://en.wikipedia.org/wiki/MT1H	1
3607	4499	Q21108081	https://en.wikipedia.org/wiki/MT1M	1
3608	4501	Q21108075	https://en.wikipedia.org/wiki/MT1X	1
3609	4502	Q21130748	https://en.wikipedia.org/wiki/Metallothionein_2A	1
3610	4504	Q21118811	https://en.wikipedia.org/wiki/Metallothionein-3	1
3611	4507	Q22679376	https://en.wikipedia.org/wiki/MTAP	1
3612	4508	Q21480982	https://en.wikipedia.org/wiki/MT-ATP6	1
3613	4509	Q21117536	https://en.wikipedia.org/wiki/MT-ATP8	1
3614	4512	Q683602	https://en.wikipedia.org/wiki/Cytochrome_c_oxidase_subunit_I	1
3615	4513	Q6718311	https://en.wikipedia.org/wiki/Cytochrome_c_oxidase_subunit_II	1
3616	4514	Q21117534	https://en.wikipedia.org/wiki/Cytochrome_c_oxidase_subunit_III	1
3617	4515	Q21120061	https://en.wikipedia.org/wiki/MTCP1	1
3618	4519	Q22676833	https://en.wikipedia.org/wiki/MT-CYB	1
3619	4520	Q21116560	https://en.wikipedia.org/wiki/MTF1	1
3620	4521	Q21115125	https://en.wikipedia.org/wiki/NUDT1	1
3621	4522	Q21111753	https://en.wikipedia.org/wiki/MTHFD1	1
3622	4524	Q424709	https://en.wikipedia.org/wiki/Methylenetetrahydrofolate_reductase	1
3623	4528	Q21120627	https://en.wikipedia.org/wiki/MTIF2	1
3624	4528	Q21147690	https://en.wikipedia.org/wiki/MTIF2	1
3625	4528	Q21149934	https://en.wikipedia.org/wiki/MTIF2	1
3626	4534	Q22676738	https://en.wikipedia.org/wiki/Myotubularin_1	1
3627	4535	Q21117538	https://en.wikipedia.org/wiki/MT-ND1	1
3628	4536	Q21117546	https://en.wikipedia.org/wiki/MT-ND2	1
3629	4537	Q21117547	https://en.wikipedia.org/wiki/MT-ND3	1
3630	4538	Q21117530	https://en.wikipedia.org/wiki/MT-ND4	1
3631	4539	Q21483301	https://en.wikipedia.org/wiki/MT-ND4L	1
3632	4540	Q21117542	https://en.wikipedia.org/wiki/MT-ND5	1
3633	4541	Q21117535	https://en.wikipedia.org/wiki/MT-ND6	1
3634	4542	Q21120905	https://en.wikipedia.org/wiki/MYO1F	1
3635	4542	Q21150274	https://en.wikipedia.org/wiki/MYO1F	1
3636	4543	Q21122995	https://en.wikipedia.org/wiki/Melatonin_receptor_1A	1
3637	4544	Q21122997	https://en.wikipedia.org/wiki/Melatonin_receptor_1B	1
3638	4547	Q21122998	https://en.wikipedia.org/wiki/Microsomal_triglyceride_transfer_protein	1
3639	4548	Q2737583	https://en.wikipedia.org/wiki/Methionine_synthase	1
3640	4550	Q17027916	https://en.wikipedia.org/wiki/Humanin	1
3641	4550	Q17027916	https://en.wikipedia.org/wiki/MT-RNR2	1
3642	4552	Q21123004	https://en.wikipedia.org/wiki/MTRR_(gene)	1
3643	4552	Q21139473	https://en.wikipedia.org/wiki/MTRR_(gene)	1
3644	4580	Q21108972	https://en.wikipedia.org/wiki/MTX1	1
3645	4582	Q21145188	https://en.wikipedia.org/wiki/MUC1	1
3646	4583	Q21173672	https://en.wikipedia.org/wiki/Mucin_2	1
3647	4584	Q21133298	https://en.wikipedia.org/wiki/Mucin_3A	1
3648	4585	Q21119504	https://en.wikipedia.org/wiki/Mucin_4	1
3649	4585	Q21137134	https://en.wikipedia.org/wiki/Mucin_4	1
3650	4586	Q21133296	https://en.wikipedia.org/wiki/Mucin_5AC	1
3651	4588	Q21133300	https://en.wikipedia.org/wiki/Mucin_6	1
3652	4588	Q21139716	https://en.wikipedia.org/wiki/Mucin_6	1
3653	4589	Q21097173	https://en.wikipedia.org/wiki/Mucin_7	1
3654	4589	Q21149758	https://en.wikipedia.org/wiki/Mucin_7	1
3655	4591	Q21112497	https://en.wikipedia.org/wiki/TRIM37	1
3656	4591	Q21141589	https://en.wikipedia.org/wiki/TRIM37	1
3657	4593	Q21118344	https://en.wikipedia.org/wiki/MuSK_protein	1
3658	4594	Q411008	https://en.wikipedia.org/wiki/Methylmalonyl-CoA_mutase	1
3659	4595	Q21141281	https://en.wikipedia.org/wiki/MUTYH	1
3660	4595	Q21146260	https://en.wikipedia.org/wiki/MUTYH	1
3661	4595	Q6719107	https://en.wikipedia.org/wiki/MUTYH	1
3662	4598	Q424031	https://en.wikipedia.org/wiki/Mevalonate_kinase	1
3663	4599	Q21111895	https://en.wikipedia.org/wiki/MX1	1
3664	4600	Q21105304	https://en.wikipedia.org/wiki/MX2	1
3665	4600	Q21139814	https://en.wikipedia.org/wiki/MX2	1
3666	4601	Q21111788	https://en.wikipedia.org/wiki/MXI1	1
3667	4602	Q21109790	https://en.wikipedia.org/wiki/MYB_(gene)	1
3668	4602	Q21137269	https://en.wikipedia.org/wiki/MYB_(gene)	1
3669	4603	Q21108983	https://en.wikipedia.org/wiki/Myb_proto-oncogene_like_1	1
3670	4604	Q21105836	https://en.wikipedia.org/wiki/MYBPC1	1
3671	4605	Q21108869	https://en.wikipedia.org/wiki/MYBL2	1
3672	4606	Q21120893	https://en.wikipedia.org/wiki/MYBPC2	1
3673	4607	Q21120896	https://en.wikipedia.org/wiki/Myosin_binding_protein_C,_cardiac	1
3674	4607	Q21139789	https://en.wikipedia.org/wiki/Myosin_binding_protein_C,_cardiac	1
3675	4609	Q21150941	https://en.wikipedia.org/wiki/MYC	1
3676	4609	Q420267	https://en.wikipedia.org/wiki/MYC	1
3677	4609	Q420267	https://en.wikipedia.org/wiki/Myc	1
3678	4610	Q21113628	https://en.wikipedia.org/wiki/MYCL	1
3679	4613	Q6951383	https://en.wikipedia.org/wiki/N-Myc	1
3680	4615	Q1500000	https://en.wikipedia.org/wiki/MYD88	1
3681	4616	Q21107526	https://en.wikipedia.org/wiki/GADD45B	1
3682	4617	Q21157958	https://en.wikipedia.org/wiki/MYF5	1
3683	4618	Q21157959	https://en.wikipedia.org/wiki/MYF6	1
3684	4619	Q21173680	https://en.wikipedia.org/wiki/MYH1	1
3685	4620	Q21119523	https://en.wikipedia.org/wiki/MYH2	1
3686	4621	Q21133302	https://en.wikipedia.org/wiki/MYH3	1
3687	4622	Q21119526	https://en.wikipedia.org/wiki/MYH4	1
3688	4624	Q21119515	https://en.wikipedia.org/wiki/MYH6	1
3689	4625	Q3046953	https://en.wikipedia.org/wiki/MYH7	1
3690	4626	Q21119516	https://en.wikipedia.org/wiki/MYH8	1
3691	4627	Q21113133	https://en.wikipedia.org/wiki/MYH9	1
3692	4628	Q21119517	https://en.wikipedia.org/wiki/MYH10	1
3693	4628	Q21151019	https://en.wikipedia.org/wiki/MYH10	1
3694	4629	Q21120022	https://en.wikipedia.org/wiki/MYH11	1
3695	4629	Q21137950	https://en.wikipedia.org/wiki/MYH11	1
3696	4629	Q21138780	https://en.wikipedia.org/wiki/MYH11	1
3697	4632	Q21119509	https://en.wikipedia.org/wiki/MYL1	1
3698	4633	Q21120852	https://en.wikipedia.org/wiki/MYL2	1
3699	4634	Q21119511	https://en.wikipedia.org/wiki/MYL3	1
3700	4634	Q21141723	https://en.wikipedia.org/wiki/MYL3	1
3701	4635	Q21119512	https://en.wikipedia.org/wiki/MYL4	1
3702	4635	Q21147443	https://en.wikipedia.org/wiki/MYL4	1
3703	4636	Q21117738	https://en.wikipedia.org/wiki/Myosin_light_chain_5	1
3704	4636	Q21143179	https://en.wikipedia.org/wiki/Myosin_light_chain_5	1
3705	4637	Q21130553	https://en.wikipedia.org/wiki/MYL6	1
3706	4638	Q21114653	https://en.wikipedia.org/wiki/MYLK	1
3707	4638	Q21139463	https://en.wikipedia.org/wiki/MYLK	1
3708	4640	Q21120913	https://en.wikipedia.org/wiki/MYO1A	1
3709	4640	Q21149694	https://en.wikipedia.org/wiki/MYO1A	1
3710	4641	Q21120904	https://en.wikipedia.org/wiki/MYO1C	1
3711	4641	Q21139390	https://en.wikipedia.org/wiki/MYO1C	1
3712	4643	Q21101842	https://en.wikipedia.org/wiki/MYO1E	1
3713	4643	Q21139370	https://en.wikipedia.org/wiki/MYO1E	1
3714	4644	Q6720415	https://en.wikipedia.org/wiki/MYO5A	1
3715	4645	Q21132107	https://en.wikipedia.org/wiki/MYO5B	1
3716	4646	Q21110851	https://en.wikipedia.org/wiki/MYO6	1
3717	4647	Q21151041	https://en.wikipedia.org/wiki/MYO7A	1
3718	4647	Q6720421	https://en.wikipedia.org/wiki/MYO7A	1
3719	4650	Q21121702	https://en.wikipedia.org/wiki/MYO9B	1
3720	4651	Q21111873	https://en.wikipedia.org/wiki/MYO10	1
3721	4653	Q21150920	https://en.wikipedia.org/wiki/Myocilin	1
3722	4654	Q416095	https://en.wikipedia.org/wiki/MyoD	1
3723	4656	Q166726	https://en.wikipedia.org/wiki/Myogenin	1
3724	4659	Q21112088	https://en.wikipedia.org/wiki/PPP1R12A	1
3725	4659	Q21139083	https://en.wikipedia.org/wiki/PPP1R12A	1
3726	4660	Q21120891	https://en.wikipedia.org/wiki/PPP1R12B	1
3727	4661	Q21202063	https://en.wikipedia.org/wiki/MYT1	1
3728	4664	Q21117863	https://en.wikipedia.org/wiki/NAB1	1
3729	4665	Q21116380	https://en.wikipedia.org/wiki/NAB2	1
3730	4666	Q21133305	https://en.wikipedia.org/wiki/NACA_(gene)	1
3731	4666	Q21150209	https://en.wikipedia.org/wiki/NACA_(gene)	1
3732	4666	Q21173686	https://en.wikipedia.org/wiki/NACA_(gene)	1
3733	4668	Q21149428	https://en.wikipedia.org/wiki/NAGA_(gene)	1
3734	4668	Q22678361	https://en.wikipedia.org/wiki/NAGA_(gene)	1
3735	4669	Q21138106	https://en.wikipedia.org/wiki/NAGLU	1
3736	4669	Q22678008	https://en.wikipedia.org/wiki/NAGLU	1
3737	4671	Q21131849	https://en.wikipedia.org/wiki/NAIP_(gene)	1
3738	4671	Q21137251	https://en.wikipedia.org/wiki/NAIP_(gene)	1
3739	4673	Q21130043	https://en.wikipedia.org/wiki/NAP1L1	1
3740	4675	Q21134240	https://en.wikipedia.org/wiki/NAP1L3	1
3741	4676	Q21134446	https://en.wikipedia.org/wiki/NAP1L4	1
3742	4676	Q21141382	https://en.wikipedia.org/wiki/NAP1L4	1
3743	4677	Q21127324	https://en.wikipedia.org/wiki/NARS_(gene)	1
3744	4677	Q21141844	https://en.wikipedia.org/wiki/NARS_(gene)	1
3745	4678	Q21133307	https://en.wikipedia.org/wiki/NASP_(gene)	1
3746	4678	Q21143993	https://en.wikipedia.org/wiki/NASP_(gene)	1
3747	4680	Q21155687	https://en.wikipedia.org/wiki/CEACAM6	1
3748	4683	Q14911994	https://en.wikipedia.org/wiki/Nibrin	1
3749	4683	Q21149036	https://en.wikipedia.org/wiki/Nibrin	1
3750	4684	Q2248886	https://en.wikipedia.org/wiki/Neural_cell_adhesion_molecule	1
3751	4688	Q21114554	https://en.wikipedia.org/wiki/Neutrophil_cytosolic_factor_2	1
3752	4689	Q21120096	https://en.wikipedia.org/wiki/Neutrophil_cytosolic_factor_4	1
3753	4689	Q21150369	https://en.wikipedia.org/wiki/Neutrophil_cytosolic_factor_4	1
3754	4690	Q21113662	https://en.wikipedia.org/wiki/NCK1	1
3755	4690	Q21150842	https://en.wikipedia.org/wiki/NCK1	1
3756	4691	Q970156	https://en.wikipedia.org/wiki/Nucleolin	1
3757	4692	Q21174040	https://en.wikipedia.org/wiki/NDN_(gene)	1
3758	4693	Q7053271	https://en.wikipedia.org/wiki/Norrin	1
3759	4694	Q21174672	https://en.wikipedia.org/wiki/NADH_dehydrogenase_(ubiquinone),_alpha_1	1
3760	4695	Q21123041	https://en.wikipedia.org/wiki/NDUFA2	1
3761	4696	Q21123044	https://en.wikipedia.org/wiki/NDUFA3	1
3762	4697	Q21123035	https://en.wikipedia.org/wiki/NDUFA4	1
3763	4698	Q21134075	https://en.wikipedia.org/wiki/NDUFA5	1
3764	4698	Q21137396	https://en.wikipedia.org/wiki/NDUFA5	1
3765	4700	Q21123058	https://en.wikipedia.org/wiki/NDUFA6	1
3766	4701	Q21123049	https://en.wikipedia.org/wiki/NDUFA7	1
3767	4702	Q21123054	https://en.wikipedia.org/wiki/NDUFA8	1
3768	4703	Q21139641	https://en.wikipedia.org/wiki/Nebulin	1
3769	4703	Q22679952	https://en.wikipedia.org/wiki/Nebulin	1
3770	4704	Q21111709	https://en.wikipedia.org/wiki/NDUFA9	1
3771	4705	Q21123050	https://en.wikipedia.org/wiki/NDUFA10	1
3772	4705	Q21141299	https://en.wikipedia.org/wiki/NDUFA10	1
3773	4706	Q21115295	https://en.wikipedia.org/wiki/NDUFAB1	1
3774	4707	Q21174674	https://en.wikipedia.org/wiki/NDUFB1	1
3775	4708	Q21123047	https://en.wikipedia.org/wiki/NDUFB2	1
3776	4709	Q21134067	https://en.wikipedia.org/wiki/NDUFB3	1
3777	4710	Q21123045	https://en.wikipedia.org/wiki/NDUFB4	1
3778	4711	Q21123036	https://en.wikipedia.org/wiki/NDUFB5	1
3779	4711	Q21137125	https://en.wikipedia.org/wiki/NDUFB5	1
3780	4712	Q21123042	https://en.wikipedia.org/wiki/NDUFB6	1
3781	4713	Q21123053	https://en.wikipedia.org/wiki/NDUFB7	1
3782	4714	Q21123046	https://en.wikipedia.org/wiki/NDUFB8	1
3783	4715	Q21107983	https://en.wikipedia.org/wiki/NDUFB9	1
3784	4716	Q21101248	https://en.wikipedia.org/wiki/NDUFB10	1
3785	4717	Q21123037	https://en.wikipedia.org/wiki/NDUFC1	1
3786	4718	Q21484200	https://en.wikipedia.org/wiki/NDUFC2	1
3787	4719	Q21109055	https://en.wikipedia.org/wiki/NDUFS1	1
3788	4720	Q21109053	https://en.wikipedia.org/wiki/NDUFS2	1
3789	4722	Q21120104	https://en.wikipedia.org/wiki/NDUFS3	1
3790	4722	Q21137151	https://en.wikipedia.org/wiki/NDUFS3	1
3791	4722	Q21150416	https://en.wikipedia.org/wiki/NDUFS3	1
3792	4723	Q21120107	https://en.wikipedia.org/wiki/NDUFV1	1
3793	4723	Q21137441	https://en.wikipedia.org/wiki/NDUFV1	1
3794	4724	Q21120100	https://en.wikipedia.org/wiki/NDUFS4	1
3795	4725	Q21120101	https://en.wikipedia.org/wiki/NDUFS5	1
3796	4726	Q21133390	https://en.wikipedia.org/wiki/NDUFS6	1
3797	4728	Q21120099	https://en.wikipedia.org/wiki/NDUFS8	1
3798	4728	Q21140184	https://en.wikipedia.org/wiki/NDUFS8	1
3799	4729	Q21120105	https://en.wikipedia.org/wiki/NDUFV2	1
3800	4731	Q21120108	https://en.wikipedia.org/wiki/NDUFV3	1
3801	4733	Q21112579	https://en.wikipedia.org/wiki/DRG1	1
3802	4734	Q21107331	https://en.wikipedia.org/wiki/NEDD4	1
3803	4734	Q21140181	https://en.wikipedia.org/wiki/NEDD4	1
3804	4735	Q21122001	https://en.wikipedia.org/wiki/SEPT2	1
3805	4735	Q21138578	https://en.wikipedia.org/wiki/SEPT2	1
3806	4736	Q21133711	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L10a	1
3807	4738	Q6953444	https://en.wikipedia.org/wiki/NEDD8	1
3808	4739	Q21100383	https://en.wikipedia.org/wiki/NEDD9	1
3809	4741	Q21120920	https://en.wikipedia.org/wiki/NEFM	1
3810	4744	Q21120922	https://en.wikipedia.org/wiki/NEFH	1
3811	4745	Q21116697	https://en.wikipedia.org/wiki/NELL1	1
3812	4747	Q21116149	https://en.wikipedia.org/wiki/Neurofilament_light_polypeptide	1
3813	4750	Q21106110	https://en.wikipedia.org/wiki/NIMA-related_kinase_1	1
3814	4751	Q21105225	https://en.wikipedia.org/wiki/NEK2	1
3815	4752	Q21124820	https://en.wikipedia.org/wiki/NEK3	1
3816	4753	Q21101600	https://en.wikipedia.org/wiki/NELL2	1
3817	4753	Q21139085	https://en.wikipedia.org/wiki/NELL2	1
3818	4756	Q21141143	https://en.wikipedia.org/wiki/NEO1	1
3819	4758	Q21116879	https://en.wikipedia.org/wiki/NEU1	1
3820	4759	Q21124070	https://en.wikipedia.org/wiki/NEU2	1
3821	4760	Q21118835	https://en.wikipedia.org/wiki/NEUROD1	1
3822	4761	Q21118836	https://en.wikipedia.org/wiki/NEUROD2	1
3823	4762	Q21121484	https://en.wikipedia.org/wiki/Neurogenin-1	1
3824	4763	Q411610	https://en.wikipedia.org/wiki/Neurofibromin_1	1
3825	4771	Q410233	https://en.wikipedia.org/wiki/Merlin_(protein)	1
3826	4772	Q21117807	https://en.wikipedia.org/wiki/NFATC1	1
3827	4772	Q21124058	https://en.wikipedia.org/wiki/NFATC1	1
3828	4773	Q21121619	https://en.wikipedia.org/wiki/NFATC2	1
3829	4774	Q21120934	https://en.wikipedia.org/wiki/NFIA	1
3830	4774	Q21138928	https://en.wikipedia.org/wiki/NFIA	1
3831	4774	Q21138930	https://en.wikipedia.org/wiki/NFIA	1
3832	4775	Q21117881	https://en.wikipedia.org/wiki/NFATC3	1
3833	4775	Q21124063	https://en.wikipedia.org/wiki/NFATC3	1
3834	4775	Q21141182	https://en.wikipedia.org/wiki/NFATC3	1
3835	4775	Q21141273	https://en.wikipedia.org/wiki/NFATC3	1
3836	4775	Q21150444	https://en.wikipedia.org/wiki/NFATC3	1
3837	4776	Q21124065	https://en.wikipedia.org/wiki/NFATC4	1
3838	4778	Q21101338	https://en.wikipedia.org/wiki/NFE2	1
3839	4779	Q21119958	https://en.wikipedia.org/wiki/NFE2L1	1
3840	4779	Q21138470	https://en.wikipedia.org/wiki/NFE2L1	1
3841	4780	Q21119871	https://en.wikipedia.org/wiki/NFE2L2	1
3842	4780	Q21143109	https://en.wikipedia.org/wiki/NFE2L2	1
3843	4781	Q21120919	https://en.wikipedia.org/wiki/NFIB_(gene)	1
3844	4782	Q21120921	https://en.wikipedia.org/wiki/NFIC_(gene)	1
3845	4783	Q21132103	https://en.wikipedia.org/wiki/NFIL3	1
3846	4784	Q21120936	https://en.wikipedia.org/wiki/NFIX	1
3847	4784	Q21150851	https://en.wikipedia.org/wiki/NFIX	1
3848	4790	Q21137121	https://en.wikipedia.org/wiki/NFKB1	1
